1.35,8.41,4.00,0.11,-0.16,0.03
1.46,8.53,4.37,0.09,-0.13,0.05
1.59,8.71,4.32,0.03,-0.09,0.06
1.68,8.30,4.45,-0.02,-0.10,0.06
1.11,7.95,5.06,-0.03,-0.08,0.07
1.33,8.13,4.99,-0.06,0.01,0.10
1.51,8.44,4.96,-0.05,0.04,0.11
1.45,8.49,4.79,-0.04,0.01,0.09
1.51,8.38,4.91,-0.05,0.03,0.09
2.23,8.12,4.85,-0.06,0.06,0.08
2.14,8.28,4.85,-0.06,0.00,0.07
1.68,8.36,4.88,-0.07,-0.01,0.08
1.60,8.15,4.93,-0.07,0.03,0.09
1.95,8.30,4.84,-0.09,0.09,0.09
2.11,8.36,4.73,-0.11,0.06,0.07
2.08,8.32,4.64,-0.14,-0.04,0.05
1.63,8.30,4.80,-0.14,-0.09,0.04
1.10,8.19,4.86,-0.19,-0.05,0.06
1.22,8.05,4.76,-0.23,0.03,0.07
1.63,9.12,4.46,-0.28,0.04,0.08
1.33,8.56,3.89,-0.29,-0.02,0.06
0.81,7.99,3.45,-0.51,-0.03,0.00
1.00,8.55,3.51,-0.84,0.05,-0.10
2.00,9.26,3.14,-1.18,-0.16,-0.39
1.46,9.79,3.18,-1.26,-0.49,-0.58
-0.96,11.73,2.87,-1.16,-0.69,-0.65
-1.89,12.10,2.99,-0.74,-0.38,-0.51
-1.73,11.88,2.88,-0.07,0.31,-0.36
-0.78,11.94,2.90,0.31,0.69,-0.32
1.24,12.38,3.09,0.94,1.10,-0.21
2.58,12.60,3.08,1.43,1.08,-0.10
3.47,11.91,3.41,2.17,0.77,0.00
3.18,11.23,3.71,2.51,0.57,0.01
2.22,11.57,3.94,2.97,0.38,0.09
1.32,10.68,4.51,3.31,0.44,0.16
1.17,9.66,4.29,3.49,0.72,0.34
1.75,9.58,4.27,3.53,0.85,0.45
1.56,9.41,4.40,3.57,0.87,0.58
0.67,8.73,4.34,3.51,0.93,0.67
-1.28,6.55,3.82,2.98,1.34,0.76
0.11,3.73,3.35,2.32,1.69,0.76
4.09,3.10,2.85,0.96,1.53,0.49
3.85,1.32,3.09,-0.07,0.37,0.02
2.94,5.73,4.47,-1.98,-0.63,-0.76
6.95,23.96,2.28,-1.82,-0.49,-0.74
1.16,8.57,4.19,-1.64,-1.57,-1.10
-3.58,1.74,7.63,-1.72,-1.60,-0.64
-10.37,8.88,9.40,-1.78,-0.47,-0.37
-9.61,11.85,8.07,-1.43,0.92,-0.07
1.31,11.56,4.78,-0.92,2.30,0.49
6.63,8.86,3.16,-0.82,1.85,0.43
8.52,9.47,3.26,-0.91,0.44,0.21
2.88,10.96,4.24,-0.79,-0.67,-0.09
0.43,9.45,3.87,-0.61,-0.75,-0.08
1.81,9.43,3.37,-0.62,-0.79,-0.02
1.91,9.36,1.46,-0.56,-1.26,-0.11
-0.99,9.11,1.30,-0.60,-1.45,-0.13
-3.57,8.43,0.81,-0.81,-0.84,0.08
-2.64,8.59,-0.01,-0.96,-0.46,0.22
-4.58,8.60,1.58,-1.15,0.08,0.36
-4.28,8.46,2.61,-1.28,0.86,0.54
5.44,9.76,3.93,-1.42,1.41,0.87
6.74,9.81,2.58,-1.51,0.91,0.72
2.81,11.46,2.86,-1.63,-0.35,0.60
-2.81,11.15,4.09,-1.63,-0.64,0.59
1.82,10.82,1.85,-2.00,0.06,0.88
4.13,11.34,0.39,-2.27,0.10,1.00
2.59,14.88,-1.32,-2.79,-0.41,1.15
1.36,17.62,-3.10,-3.12,-1.03,1.31
-4.22,17.88,0.24,-3.14,-2.08,1.19
-13.04,14.80,13.34,-3.27,-2.39,1.16
-11.92,15.24,12.13,-2.17,-0.12,1.94
-10.43,9.10,15.18,-1.01,2.08,2.18
-0.17,5.28,12.08,-1.07,3.26,2.16
2.29,9.55,10.76,-0.37,3.09,2.15
1.49,8.14,12.06,1.41,2.21,1.86
-1.80,4.81,11.37,2.57,1.62,1.68
-4.49,1.63,12.09,3.89,1.78,1.97
-3.60,1.34,11.87,4.52,2.40,2.03
1.02,2.68,11.59,5.42,2.89,2.11
2.34,2.84,12.65,6.25,2.81,2.11
2.18,0.85,15.09,7.01,2.39,1.77
0.77,4.17,14.47,7.34,2.32,1.84
-2.42,7.94,13.51,7.61,2.94,1.71
-5.28,7.01,10.17,7.30,3.47,1.58
2.94,3.27,3.92,5.28,4.28,1.34
6.18,-0.03,-0.18,3.78,3.30,0.55
4.67,-6.81,-2.87,0.69,0.13,-0.41
-5.64,-1.46,1.86,-0.87,-0.87,-1.06
-8.16,18.58,-0.14,-2.47,0.46,-0.39
5.25,26.07,4.02,-1.61,3.09,0.55
4.55,1.03,9.96,-2.86,1.64,-0.19
-8.50,3.06,12.35,-2.92,0.99,-0.39
-4.73,11.77,9.50,-2.07,1.10,-0.31
3.62,13.48,6.29,-1.67,0.78,-0.13
1.84,9.07,9.75,-1.50,1.41,0.09
3.02,11.47,8.38,-1.23,1.82,0.34
8.16,10.28,6.95,-0.76,0.64,0.00
2.56,9.05,6.25,-0.56,0.08,-0.02
1.72,10.60,4.50,-0.44,-0.08,-0.15
1.31,9.70,3.87,-0.36,-0.31,-0.33
0.07,8.37,3.46,-0.35,-0.50,-0.26
-0.14,8.52,3.48,-0.39,-0.40,-0.21
-0.76,7.88,3.44,-0.40,-0.10,-0.08
0.61,8.16,2.96,-0.49,0.14,-0.02
0.83,8.24,3.46,-0.54,-0.09,-0.02
1.20,8.27,3.64,-0.64,-0.18,-0.03
0.91,8.03,4.01,-0.68,-0.41,-0.06
0.88,8.15,4.00,-0.74,-0.50,-0.04
0.83,8.64,4.00,-0.82,-0.62,0.00
-0.40,8.31,4.83,-0.80,-0.66,0.06
-1.12,7.98,4.21,-0.89,-0.31,0.27
-1.09,8.32,3.61,-0.99,-0.04,0.51
0.36,9.07,4.45,-1.04,0.32,0.68
2.33,8.95,4.20,-1.13,0.37,0.71
1.83,11.21,2.45,-1.28,0.00,0.75
1.65,11.41,1.19,-1.52,-0.25,0.69
1.15,14.63,1.76,-1.74,-0.69,0.52
0.59,14.22,1.62,-1.82,-0.92,0.58
-2.48,10.95,5.18,-1.95,-1.15,0.92
-2.28,10.81,6.81,-1.86,-0.70,1.12
-1.44,8.68,9.28,-1.16,-0.11,0.96
-2.35,2.97,11.01,-1.11,0.16,0.97
-4.68,7.67,8.84,-1.60,1.44,1.52
-5.20,8.97,10.11,-0.54,2.57,1.08
-0.71,6.34,10.11,0.44,3.75,1.11
2.77,5.25,9.52,0.90,3.75,1.05
4.85,5.46,8.79,1.67,2.75,0.86
4.20,6.12,8.39,2.30,1.77,0.85
1.73,5.52,9.62,3.13,1.01,0.71
0.64,6.55,9.76,3.53,0.87,0.60
-1.35,7.48,9.89,4.16,1.01,0.31
-1.18,6.98,9.61,4.45,1.61,0.11
2.66,7.88,9.11,4.67,2.09,0.01
4.69,8.78,8.86,4.92,1.73,-0.13
6.18,8.85,6.97,5.22,0.54,-0.58
5.08,6.51,5.60,5.15,-0.16,-0.91
1.28,7.45,6.23,4.45,-1.46,-1.28
-0.47,8.62,6.20,4.08,-1.75,-1.31
2.99,3.58,2.07,3.14,-2.09,-1.23
4.26,0.86,-0.43,2.16,-2.68,-1.27
-3.42,1.31,0.37,-0.10,-3.45,-1.08
-6.14,2.50,1.93,-1.54,-2.66,-0.60
-7.98,22.75,-1.27,-1.35,-0.09,0.14
-14.79,14.11,4.09,-0.68,1.62,0.20
5.87,5.70,2.57,-2.42,4.24,1.43
11.60,8.44,3.61,-2.54,2.57,0.76
-2.36,7.96,6.98,-1.99,-0.51,-0.37
-1.00,10.10,7.54,-1.71,-0.50,-0.13
2.48,10.42,6.23,-1.36,-0.52,-0.04
2.18,8.59,4.50,-1.22,-0.67,-0.15
-1.59,10.82,4.44,-1.09,-0.74,-0.31
-2.35,11.32,5.49,-0.91,-0.81,-0.26
-0.41,9.57,5.12,-0.60,-1.36,-0.15
-1.78,9.65,4.14,-0.47,-1.63,-0.20
-4.14,9.42,3.22,-0.38,-1.03,-0.04
-2.78,9.78,1.97,-0.41,-0.76,0.07
-1.23,8.76,0.58,-0.58,-0.99,0.07
-1.99,8.58,0.15,-0.75,-1.18,0.08
-3.10,8.51,-0.20,-1.07,-0.89,0.19
-3.24,8.26,0.70,-1.28,-0.55,0.27
-2.19,8.70,1.33,-1.64,-0.08,0.39
-0.39,9.07,1.65,-1.87,-0.06,0.41
0.84,9.71,0.86,-2.24,-0.18,0.43
-0.10,9.53,1.17,-2.48,-0.28,0.45
1.40,10.27,1.27,-2.99,-0.29,0.49
2.48,10.83,1.03,-3.38,-0.59,0.31
0.88,14.79,3.76,-3.66,-0.99,0.12
4.70,18.06,-0.97,-3.85,-1.21,-0.01
5.05,16.45,7.54,-3.63,-2.65,-0.64
-0.44,13.41,14.35,-3.28,-3.65,-1.12
-1.35,16.31,11.65,-1.27,-2.64,-0.71
-1.14,3.40,16.12,-0.45,-2.10,-0.90
3.48,3.63,6.31,-0.69,-0.38,-0.98
1.71,10.84,5.71,0.77,-0.23,-1.10
-2.19,4.49,9.65,2.69,1.25,-1.68
-0.18,1.49,8.40,3.00,2.30,-1.47
4.04,3.38,7.80,3.64,3.13,-1.07
4.48,5.13,8.92,4.44,3.04,-0.90
4.48,5.82,11.04,5.61,2.40,-0.21
5.70,4.89,11.19,6.10,1.81,0.11
5.13,6.35,13.43,6.93,0.20,0.46
4.50,7.31,13.49,7.36,-0.95,0.44
5.97,10.72,9.46,6.72,-3.09,-0.13
-2.36,7.54,8.93,6.07,-4.13,-0.74
6.39,-7.93,4.00,3.23,-3.18,-1.41
-0.47,-4.99,-1.11,0.51,-4.88,-1.59
-14.85,9.69,3.27,-2.79,-2.22,-0.35
-12.17,32.29,-6.86,-1.17,0.47,0.24
3.03,4.26,1.94,-2.27,3.96,0.66
5.02,4.76,5.61,-2.78,3.70,1.07
-0.12,7.60,9.23,-2.31,1.25,-0.31
-0.05,10.96,8.28,-2.13,0.81,-0.36
6.05,13.42,6.30,-1.34,-0.43,-0.25
7.00,9.22,3.96,-1.09,-1.67,-0.52
-5.83,8.44,4.72,-0.99,-1.64,-0.55
-7.97,10.95,4.94,-0.98,-0.56,-0.36
0.09,11.32,3.17,-0.75,0.14,-0.03
4.60,9.48,1.92,-0.65,-1.15,-0.26
-2.83,8.73,2.18,-0.55,-1.81,-0.42
-3.21,9.11,1.84,-0.66,-1.44,-0.30
-3.57,9.05,0.42,-0.83,-1.39,-0.27
-3.45,8.28,-0.10,-1.05,-1.28,-0.18
-2.81,8.68,0.11,-1.37,-0.76,-0.07
-0.96,8.61,1.13,-1.56,-0.49,-0.03
-0.34,9.23,2.09,-1.87,-0.54,-0.09
-0.24,9.73,2.18,-2.04,-0.72,-0.11
0.14,10.76,2.43,-2.31,-0.80,-0.16
0.44,10.17,2.00,-2.47,-0.83,-0.16
1.72,10.78,1.08,-2.85,-0.86,-0.11
3.55,11.49,0.42,-3.16,-1.17,-0.38
4.87,15.10,1.15,-3.45,-1.80,-0.65
8.18,19.93,-2.34,-3.74,-2.49,-0.72
4.66,14.57,10.02,-3.59,-4.32,-1.31
-2.14,13.85,14.84,-3.02,-4.93,-1.36
-5.72,18.29,12.60,-0.62,-3.15,-1.13
-2.92,1.86,17.42,-0.12,-1.91,-1.20
1.42,7.17,8.14,-0.27,-0.34,-1.22
-0.85,10.31,7.04,1.15,0.17,-1.50
-2.81,6.03,8.37,3.01,1.29,-1.52
-1.60,3.25,8.23,3.59,2.28,-1.16
1.81,2.65,8.66,4.47,3.31,-0.75
3.91,3.62,9.62,5.10,3.19,-0.36
5.20,5.48,10.73,6.03,2.24,0.51
5.85,5.81,11.87,6.56,1.50,0.78
4.70,6.44,13.94,7.34,-0.25,0.74
5.85,7.14,10.79,7.21,-1.20,0.57
-0.94,10.48,11.22,6.29,-2.97,-0.30
0.13,2.74,7.10,4.98,-2.25,-0.84
1.32,-8.73,-1.33,1.45,-3.05,-1.25
-6.55,-5.02,-0.35,-1.65,-3.19,-0.92
-13.75,24.50,0.25,-2.32,-0.24,-0.14
-10.25,16.06,2.57,-0.34,2.67,0.43
10.18,3.48,4.64,-2.64,5.51,1.34
17.27,8.47,4.22,-3.12,3.34,0.88
0.99,8.57,9.21,-2.40,-1.12,-0.95
-6.55,10.71,10.22,-2.24,-1.38,-0.78
0.66,10.85,6.79,-1.36,-1.17,-0.24
1.62,8.80,5.60,-1.28,-1.14,0.03
-3.20,9.92,4.72,-1.06,-0.27,-0.07
-0.59,11.22,3.48,-1.03,0.09,-0.08
2.77,10.39,2.12,-0.88,-1.16,0.00
-1.97,9.07,1.83,-0.84,-2.15,-0.26
-4.99,8.22,0.27,-0.96,-1.20,0.03
-2.66,9.04,-0.85,-1.14,-0.78,0.16
-2.59,8.42,-0.94,-1.46,-0.64,0.21
-1.09,8.19,0.54,-1.73,-0.47,0.29
0.49,8.40,2.01,-2.00,-0.40,0.30
0.13,9.71,2.52,-2.12,-0.45,0.35
0.01,9.84,2.03,-2.37,-0.46,0.39
-0.10,9.64,1.85,-2.66,-0.38,0.47
-0.32,9.54,1.12,-3.10,-0.21,0.59
1.24,12.28,0.68,-3.40,-0.18,0.66
3.19,16.64,-0.33,-3.80,-0.66,0.30
4.58,21.43,-2.54,-4.12,-1.81,0.07
0.23,18.02,8.90,-3.64,-3.37,-0.69
-1.99,12.90,14.45,-3.31,-3.39,-0.58
-4.24,16.34,12.07,-1.19,-2.78,-0.16
-2.04,4.00,17.64,-0.72,-1.57,-0.48
-1.57,7.76,7.92,-0.13,0.18,-0.52
-2.06,12.29,9.55,1.38,0.61,-0.74
-2.75,4.52,10.45,3.22,2.21,-0.87
-0.47,2.45,9.72,3.80,3.26,-0.62
2.49,2.51,9.27,4.69,3.66,-0.36
3.85,3.80,10.55,5.27,3.54,-0.11
5.06,4.14,11.74,6.32,2.93,0.46
5.70,3.63,13.20,6.92,2.02,0.67
5.05,8.00,13.90,7.74,0.68,0.85
6.86,8.93,11.10,7.68,-0.11,0.72
0.49,8.68,10.07,6.78,-2.02,-0.24
1.53,-2.85,5.24,4.75,-1.36,-0.94
-0.81,-8.84,-2.45,0.39,-2.59,-1.12
-8.27,-4.15,2.20,-2.31,-2.20,-0.87
-16.22,33.57,-2.53,-2.45,0.43,-0.48
-22.83,20.80,5.18,-1.00,4.81,0.50
21.80,3.94,7.84,-3.40,6.54,1.64
25.33,9.96,3.44,-3.32,2.31,0.31
-4.26,8.49,12.52,-2.92,-2.48,-1.75
-1.45,13.97,13.16,-2.32,-2.71,-0.66
-4.51,9.86,8.05,-1.53,-2.01,-0.17
-5.65,9.71,7.62,-1.33,-1.14,0.02
-4.29,10.40,6.20,-1.09,1.03,0.09
3.61,11.03,3.60,-0.97,1.03,0.22
4.80,9.77,1.74,-0.79,-1.15,-0.34
-0.79,8.53,1.34,-0.81,-1.72,-0.40
-4.34,9.12,1.16,-0.96,-1.52,-0.24
-4.96,8.85,1.18,-1.12,-1.00,-0.13
-0.93,8.69,0.81,-1.42,-0.50,0.01
0.77,8.58,1.98,-1.55,-0.51,0.02
0.59,8.84,1.94,-1.78,-0.73,0.08
-0.94,8.59,1.35,-1.99,-0.83,0.13
-2.32,9.57,2.29,-2.26,-0.53,0.23
-0.16,9.58,2.27,-2.47,-0.20,0.27
1.75,10.56,1.50,-2.86,-0.26,0.35
3.07,12.05,1.95,-3.10,-0.49,0.17
5.03,15.16,2.39,-3.29,-1.35,-0.11
6.02,18.84,0.61,-3.29,-2.30,-0.23
-1.38,13.22,10.19,-3.00,-3.79,-0.43
-5.50,12.17,12.48,-2.99,-3.72,-0.22
-8.55,17.18,10.79,-0.89,-1.88,-0.14
-4.61,4.94,15.16,-0.29,0.08,-0.09
1.66,8.54,7.71,-0.68,1.32,-0.39
2.78,12.22,7.30,0.73,1.35,-0.57
0.13,5.30,9.07,2.70,1.37,-0.67
-0.16,3.16,9.14,3.36,1.93,-0.51
1.34,2.53,8.88,3.97,2.49,-0.42
2.64,4.70,9.02,4.78,2.51,-0.11
4.55,5.75,10.53,5.91,1.96,0.38
6.04,5.03,10.56,6.24,1.33,0.54
4.49,6.02,12.37,6.62,-0.01,0.46
2.07,8.39,13.63,6.77,-0.47,0.33
1.21,8.38,7.71,6.26,-0.78,0.08
-0.01,5.42,6.42,5.61,-0.56,-0.36
4.81,-0.34,1.30,3.44,-0.70,-0.69
0.70,-6.87,-4.72,0.59,-2.12,-0.78
-10.04,-0.73,4.00,-2.65,-1.46,-0.58
-10.42,12.00,5.38,-3.27,0.05,-0.21
-7.80,23.07,1.29,-0.31,3.50,0.24
3.41,6.67,4.29,-2.06,4.68,0.66
15.78,7.14,4.90,-2.49,2.34,0.39
4.78,8.51,5.90,-2.22,0.02,-0.56
-5.17,13.05,8.62,-2.24,-1.35,-0.74
0.32,11.49,6.01,-1.74,-1.55,-0.39
-1.89,9.53,4.99,-1.57,-1.22,-0.01
-6.01,9.94,5.91,-1.39,-0.61,-0.07
0.58,10.95,4.51,-1.16,0.81,0.13
6.53,10.27,3.05,-1.05,-0.39,-0.11
-1.52,9.01,3.09,-0.90,-1.44,-0.27
-2.44,9.13,2.89,-0.90,-1.26,-0.18
-3.29,8.67,1.71,-0.96,-0.85,-0.12
-2.32,8.19,0.52,-1.06,-0.56,-0.03
-0.93,7.76,-0.10,-1.44,-0.18,0.05
-0.32,9.15,0.73,-1.57,-0.13,0.07
-0.21,8.19,1.20,-1.94,-0.11,0.09
0.30,7.46,0.29,-2.14,-0.07,0.10
1.11,8.75,-1.19,-2.84,-0.05,0.05
0.81,9.21,1.44,-3.22,-0.15,0.01
5.31,13.29,-0.58,-3.78,0.25,-0.17
4.16,20.07,5.27,-4.02,-0.32,-0.48
0.19,11.61,18.78,-3.21,-1.72,-0.36
-2.31,5.63,18.62,-2.91,-1.81,-0.31
-0.08,15.74,10.00,-0.08,-0.94,-0.30
3.86,11.15,11.84,1.56,-0.72,-0.63
2.67,5.00,10.96,3.72,-1.40,-1.05
-3.30,3.60,12.58,4.17,-1.48,-1.13
-7.57,3.18,12.82,5.12,-0.11,-0.78
-3.57,3.48,12.70,5.33,1.80,-0.19
6.20,6.37,9.21,5.27,1.92,0.71
7.09,8.45,5.99,4.99,0.63,1.05
1.42,4.67,7.25,4.12,-1.31,0.26
-1.51,2.46,6.67,3.35,-1.30,-0.05
0.86,4.18,3.95,2.22,-0.53,-0.19
1.76,4.12,2.82,1.68,-0.50,-0.30
-0.33,2.41,2.73,0.35,-0.89,-0.30
-0.35,5.37,3.25,-0.98,-0.80,-0.19
0.93,16.11,2.20,-1.02,-0.41,0.09
-1.93,10.54,0.70,-0.23,-0.25,-0.04
-0.41,9.67,3.16,-0.49,0.31,0.07
4.16,10.26,3.14,-0.63,0.87,0.14
4.15,8.60,1.60,-0.39,-0.22,-0.17
-1.61,11.28,2.74,-0.37,-0.92,-0.18
-2.63,11.33,2.54,-0.20,-0.49,-0.10
0.02,9.46,1.76,-0.11,0.06,-0.04
2.62,9.44,1.42,-0.13,0.21,0.00
1.42,9.55,1.76,-0.12,-0.12,-0.03
-0.99,9.99,1.94,-0.08,-0.26,-0.07
-0.22,9.55,1.68,-0.06,-0.11,-0.06
0.45,9.78,0.98,-0.07,0.02,-0.03
0.41,9.92,0.89,-0.09,0.06,-0.01
0.07,9.96,1.30,-0.12,0.07,0.01
0.58,9.69,1.29,-0.16,0.11,0.01
0.21,9.55,1.87,-0.17,0.04,-0.01
0.16,9.67,1.84,-0.16,0.06,0.00
0.12,9.99,2.00,-0.14,0.11,0.02
0.47,9.66,1.94,-0.12,0.13,0.02
0.50,9.85,2.03,-0.11,0.07,0.01
0.47,9.59,2.08,-0.10,0.04,0.00
0.68,9.88,2.00,-0.09,0.03,-0.01
0.34,10.11,2.16,-0.07,-0.03,-0.02
-0.03,9.87,2.27,-0.01,-0.01,-0.01
0.59,9.44,2.02,0.01,0.05,0.00
0.71,9.53,1.83,0.00,-0.02,-0.02
0.01,9.48,1.70,-0.01,-0.10,-0.03
-0.09,9.52,1.47,-0.03,-0.06,-0.02
-0.11,9.38,1.18,-0.05,0.02,-0.02
-0.73,8.10,1.14,-0.13,0.07,0.01
-0.44,8.39,0.78,-0.30,0.20,0.05
-0.60,9.84,0.27,-0.49,0.33,0.06
-0.89,9.83,0.41,-0.55,0.41,0.07
-0.07,9.04,1.62,-0.78,0.67,0.12
1.00,9.03,2.16,-0.96,0.83,0.14
2.13,9.68,2.26,-1.02,0.69,0.12
1.53,8.98,3.06,-1.02,0.47,0.02
-0.27,9.19,3.57,-1.02,0.16,-0.05
-1.38,9.11,3.69,-0.88,0.17,-0.03
-0.07,9.84,3.98,-0.70,0.54,0.08
0.46,9.08,3.98,-0.46,0.69,0.04
0.84,9.77,4.38,-0.44,0.53,0.00
1.40,8.53,3.74,-0.41,0.43,-0.04
-0.05,9.55,4.26,-0.59,0.15,-0.08
-0.58,9.51,4.93,-0.64,0.03,-0.05
-0.25,9.02,4.69,-0.63,0.02,0.01
-0.76,9.57,5.50,-0.60,-0.13,0.06
-1.58,9.27,5.58,-0.47,-0.15,0.09
0.41,8.68,4.87,-0.36,0.04,0.18
2.03,9.79,3.95,-0.36,-0.02,0.20
1.05,9.78,3.65,-0.30,-0.29,0.09
-0.92,9.15,3.38,-0.30,-0.59,0.06
-1.60,9.10,3.42,-0.37,-0.54,0.12
-1.16,8.45,2.24,-0.64,-0.13,0.29
-0.78,9.09,2.40,-0.79,-0.01,0.34
-0.57,9.62,3.23,-1.08,0.00,0.44
0.51,9.39,2.52,-1.30,0.10,0.55
2.02,10.67,2.64,-1.65,0.13,0.55
1.90,10.79,4.20,-1.77,0.00,0.54
2.41,10.34,4.63,-1.95,-0.30,0.55
2.02,10.63,2.17,-2.07,-0.61,0.54
0.38,12.28,0.06,-2.30,-1.03,0.44
0.63,13.76,-0.64,-2.56,-1.37,0.36
-0.78,14.78,2.33,-2.82,-2.15,0.18
-2.40,11.97,6.31,-2.93,-2.36,-0.01
-3.94,14.88,10.81,-2.57,-1.81,0.19
-0.92,12.85,10.23,-1.33,-0.86,0.12
-0.05,4.39,12.03,-0.85,-0.11,-0.24
0.48,12.13,7.38,-1.04,0.43,-0.06
-3.65,8.51,10.54,0.76,0.92,-0.65
-2.03,6.42,9.84,1.69,2.19,-0.69
3.35,5.17,9.83,2.66,3.54,-0.71
7.03,7.84,9.12,3.21,3.52,-0.67
8.19,8.25,10.04,4.45,2.51,-0.32
6.55,5.82,10.62,5.35,1.36,-0.27
3.43,5.65,11.40,6.07,0.40,-0.15
1.54,6.39,12.18,6.49,0.13,-0.07
-1.18,7.65,14.17,7.15,0.22,0.20
-1.24,7.02,12.31,7.46,0.66,0.42
0.68,10.33,5.44,6.39,0.50,0.83
7.29,2.63,6.13,5.52,0.18,0.77
9.98,-8.42,-3.87,2.62,-1.53,-0.75
-4.69,-5.25,-0.49,0.43,-3.65,-1.28
-16.02,-1.14,7.76,-2.98,-2.38,-0.63
-8.09,11.36,8.55,-4.54,0.77,0.40
-3.32,30.94,1.53,-0.18,3.05,0.39
1.79,1.85,6.81,-0.22,4.16,0.65
11.91,4.40,6.32,-2.73,4.46,0.99
8.94,10.94,6.37,-2.50,2.55,0.24
2.55,10.85,8.57,-2.13,0.49,-0.60
0.33,13.31,9.35,-2.18,-0.39,-0.70
0.87,8.83,6.32,-1.41,-1.05,-0.78
-2.29,9.89,7.19,-1.24,-1.88,-0.54
-4.83,10.19,5.68,-0.85,-1.19,-0.24
-2.95,8.55,5.67,-0.74,-0.34,-0.11
1.98,9.99,3.40,-0.70,0.35,-0.01
3.92,9.91,2.01,-0.56,-0.30,-0.12
0.22,9.09,0.94,-0.53,-1.70,-0.50
-4.26,8.82,1.29,-0.60,-1.98,-0.54
-3.71,8.27,-0.02,-0.84,-1.19,-0.28
-1.94,8.27,-0.91,-1.13,-0.59,-0.08
-1.95,9.22,-0.27,-1.45,-0.47,-0.02
-1.66,9.01,0.80,-1.68,-0.39,0.07
-0.60,9.42,0.81,-2.09,-0.16,0.22
1.33,11.55,1.34,-2.36,-0.08,0.23
2.12,12.03,2.94,-2.71,-0.15,0.27
3.42,12.52,2.39,-2.94,-0.23,0.28
3.71,12.62,0.62,-3.33,-0.82,0.04
3.85,15.72,-1.28,-3.57,-1.34,-0.06
6.76,21.82,-2.46,-3.88,-2.69,-0.28
-0.02,13.71,8.16,-3.92,-4.02,-0.96
-8.25,20.22,11.56,-3.27,-4.42,-0.67
-9.49,15.40,15.41,-1.74,-3.15,-0.52
-2.16,4.88,13.36,-1.03,-0.35,-0.20
0.11,11.27,9.08,-0.67,0.48,-0.38
-0.92,9.90,11.72,1.78,0.93,-0.68
-2.29,4.15,10.20,2.86,1.42,-0.67
-0.99,1.62,8.85,3.89,2.46,-0.47
-0.52,1.56,9.02,4.50,3.04,-0.39
2.20,3.59,10.37,5.41,3.44,0.04
